"id","code_en","code_ru","name_en","city_code_en","country_code_ru","country_code_en","timezone","latitude","longitude","city_id","del","osm_type","osm_id"
"11847","ZPC",,"Pucón Airport","ZPC",,"CL","-04:00","-39.2916673","-71.917587924134","9844","0","W","204283284"
"11846","ZOX",,"Oberammergau, Oberammergau Airport","ZOX",,"DE","+02:00","0","0","18026","0",NULL,NULL
"11845","ZOS",,"Canal Bajo Carlos Hott Siebert Aerodrome","ZOS",,"CL","-04:00","-40.60969685","-73.061263315545","11563","0","W","145415196"
"11844","ZNZ",,"Zanzibar, Kisauni Arpt","ZNZ",,"TZ","+03:00","-6.22663005","39.224906724187","9730","0","W","135702614"
"11843","ZNE",,"Newman Airport","ZNE",,"AU","+08:00","-23.4178009","119.8030015",NULL,"0","N","1042096998"
"11842","ZNA",,"Nanaimo, Harbour Seaplane Base","YCD",,"CA","-07:00","49.1698302","-123.9351766","6988","0","N","1042023477"
"11838","ZMJ",,"Naples, Mergellina Harbour","NAP",,"IT","+02:00","0","0","4939","0",NULL,NULL
"11836","ZMF",,"Naples, Beverello Harbour","NAP",,"IT","+02:00","0","0","4939","0",NULL,NULL
"11831","ZLT",,"La Tabatière Airport","ZLT",,"CA","-04:00","50.83005065","-58.97623897021",NULL,"0","W","397184039"
"11827","ZLO",,"Playa de Oro International Airport","ZLO",,"MX","-05:00","19.1447539","-104.55803073181","7987","0","W","185915681"
"11822","ZKG",,"Kégashka Airport","ZKG",,"CA","-04:00","50.19551115","-61.267214060519",NULL,"0","W","473226200"
"11819","ZJN",,"Swan River, Swan River Municipal Arpt","ZJN",,"CA","-06:00","52.1162532","-101.2352046","16435","0","N","4658965154"
"11815","ZIH",,"Ixtapa-Zihuatanejo International Airport","ZIH",,"MX","-06:00","17.6036076","-101.46199568977",NULL,"0","W","683044798"
"11814","ZIG",,"Ziguinchor, Ziguinchor Arpt","ZIG",,"SN","+00:00","12.5565053","-16.279102909794","9581","0","R","5568071"
"11811","ZHY",,"Zhongwei Shapotou Airport","ZHY",,"CN","+08:00","37.5710553","105.15233253938",NULL,"0","W","359372444"
"11806","ZHA",,"Zhanjiang Airport","ZHA",,"CN","+08:00","21.48478265","110.58802553077","3491","0","W","794278540"
"11805","ZGS",,"Gethsemanie, Gethsemanie Arpt","ZGS",,"CA",,"50.25885785","-60.675719380857",NULL,"0","W","473226204"
"11802","ZGC",,"Lanzhou, Zhongchuan Airport","LHW",,"CN","+08:00","0","0","3591","0",NULL,NULL
"11799","ZFQ",,"Bordeaux, Gare De Bordeaux","BOD",,"FR","+02:00","0","0","2492","0",NULL,NULL
"11798","ZFJ",,"Rennes, Gare De Rennes","RNS",,"FR","+01:00","0","0","2257","0",NULL,NULL
"11796","ZER",,"Zero, Zero Airport","ZER",,"IN",,"27.5892118","93.82873589012",NULL,"0","W","315155223"
"11794","ZEC",,"Secunda, Secunda Arpt","ZEC",,"ZA","+02:00","-26.5221376","29.171137431831","8042","0","W","163005898"
"11787","ZCU",,"She Kou, She Kou Ferry","ZCU",,"CN",,"0","0",NULL,"0",NULL,NULL
"11786","ZCO",,"La Araucanía Airport","ZCO",,"CL","-04:00","-38.92516695","-72.650817413262","9829","0","W","295519613"
"11785","ZCL",,"General Leobardo C. Ruiz International Airport","ZCL",,"MX","-05:00","22.8954945","-102.68638719688","7952","0","W","223361157"
"11783","ZBZ",,"Xin Hui, Xin Hui Ferry Arpt","ZBZ",,"CN",,"0","0",NULL,"0",NULL,NULL
"11782","ZBW",,"Atibaia, Atibaia Arpt","ZBW",,"BR",,"0","0",NULL,"0",NULL,NULL
"11781","ZBV",,"Vail, Beaver Creek Van Service","EGE",,"US",,"0","0",NULL,"0",NULL,NULL
"11778","ZBM",,"Bromont, Bromont Regional Arpt","ZBM",,"CA","-05:00","45.2894744","-72.743561013611",NULL,"0","W","305789584"
"11777","ZBL",,"Biloela (Thangool) Airport","ZBL",,"AU",,"-24.4946875","150.5768617359",NULL,"0","W","302855537"
"11776","ZBG",,"Elblag, Elblag Airport","ZBG",,"PL",,"54.14082985","19.423197271639",NULL,"0","W","164200210"
"11775","ZBF",,"Bathurst, Bathurst Arpt","ZBF",,"CA","-04:00","47.63001475","-65.735762323953",NULL,"0","W","713824316"
"11774","ZBD",,"Jiang Men, Jiang Men Ferry","ZBD",,"CN",,"0","0",NULL,"0",NULL,NULL
"11771","ZAZ",,"Zaragoza Airport","ZAZ",,"ES","+02:00","41.6685642","-1.0465829587646","5951","0","W","174775672"
"11769","ZAO",,"Cahors, Laberandie Arpt","ZAO",,"FR","+02:00","44.35212705","1.4751781835807","2479","0","W","218995423"
"11768","ZAM",,"Zamboanga, Zamboanga Airport","ZAM",,"PH","+08:00","6.92226375","122.05983240894","5677","0","W","180265470"
"11767","ZAL",,"Pichoy Airport","ZAL",,"CL","-04:00","-39.649808","-73.084870605146","9827","0","W","751883216"
"11766","ZAG",,"Zagreb International Airport","ZAG",,"HR","+02:00","45.74027185","16.072316160981","7577","0","W","142163337"
"11765","ZAD",,"Zadar Airport","ZAD",,"HR","+02:00","44.10017495","15.357488127907","7578","0","W","372828272"
"11764","YZZ",,"Trail, Trail Arpt","YZZ",,"CA","-07:00","49.05369895","-117.60870356423","16454","0","W","614661546"
"11763","YZX",,"Greenwood, Greenwood Arpt","YZX",,"CA","-07:00","44.9844017","-64.9169006","16343","0","N","1042031714"
"11762","YZV",,"Sept-Îles Airport","YZV",,"CA","-05:00","50.2233009","-66.2656021",NULL,"0","N","1042031705"
"11761","YZT",,"Port Hardy, Port Hardy Municipal","YZT",,"CA","-08:00","50.68186165","-127.36977008238",NULL,"0","W","318146175"
"11760","YZS",,"Coral Harbour, Coral Harbour Arpt","YZS",,"CA","-04:00","64.197343","-83.357604620353","19122","0","W","417737529"
"11759","YZR",,"Sarnia, Sarnia Airport","YZR",,"CA","-04:00","42.9981744","-82.308820487165","7013","0","W","46226008"
"11758","YZP",,"Sandspit, Federal Airport","YZP",,"CA","-08:00","53.2532095","-131.81269984513",NULL,"0","W","753371713"
"11757","YZG",,"Salluit Airport","YZG",,"CA","-05:00","62.1792874","-75.66740714446",NULL,"0","W","795330061"
"11756","YZF",,"Yellowknife, Yellowknife Arpt","YZF",,"CA","-06:00","62.45738665","-114.44111467627","7031","0","R","12234509"
"11754","YYY",,"Mont Joli Airport","YYY",,"CA","-05:00","48.6086006","-68.2080994",NULL,"0","N","1042031686"
"11752","YYU",,"Kapuskasing, Japuskasing Municipal Arpt","YYU",,"CA","-05:00","49.40840675","-82.463983975308",NULL,"0","W","645107060"
"11751","YYT",,"St Johns, St Johns Arpt","YYT",,"CA","-02:30","47.6197383","-52.747919920275","7033","0","W","384444426"
"11750","YYR",,"Goose Bay, Municipal Goose Bay","YYR",,"CA","-04:00","53.31638065","-60.417120912625",NULL,"0","W","184176250"
"11749","YYQ",,"Churchill, Churchill Arpt","YYQ",,"CA","-06:00","58.7483682","-94.075267",NULL,"0","N","1042031681"
"11748","YYN",,"Swift Current, Swift Current Arpt","YYN",,"CA","-06:00","50.29086145","-107.6911192978",NULL,"0","W","230360143"
"11746","YYJ",,"Victoria, Victoria Intl Arpt","YYJ",,"CA","-05:00","48.6463019","-123.42170897401","4084","0","R","1374701"
"11744","YYH",,"Taloyoak, Taloyoak Arpt","YYH",,"CA","-07:00","69.54798305","-93.578168448046",NULL,"0","W","475772889"
"11743","YYG",,"Charlottetown, Charlottetown Municipal","YYG",,"CA","-04:00","46.2906776","-63.129478293662",NULL,"0","W","377214479"
"11742","YYF",,"Penticton, Penticton Municipal Arpt","YYF",,"CA","-07:00","49.46486925","-119.6025256071","6998","0","W","933682673"
"11741","YYE",,"Fort Nelson, Ft Nelson Municipal Arpt","YYE",,"CA","-07:00","58.83663445","-122.59140459443","16447","0","W","532565033"
"11740","YYD",,"Smithers, Smithers Municipal","YYD",,"CA","-08:00","54.82451285","-127.18542810246",NULL,"0","W","28712418"
"11739","YYC",,"Calgary, Calgary Intl Arpt","YYC",,"CA","-07:00","51.120751","-114.01057234296","6955","0","R","4767874"
"11738","YYB",,"North Bay, North Bay Municipal","YYB",,"CA","-04:00","46.3639218","-79.416754155321","6992","0","W","568696103"
"11737","YXZ",,"Wawa, Municipal Wawa","YXZ",,"CA","-04:00","47.965578","-84.787402703815","16445","0","W","71761327"
"11736","YXY",,"Whitehorse, Whitehorse Arpt","YXY",,"CA","-07:00","60.70929625","-135.06824981359","7027","0","W","229204525"
"11735","YXX",,"Abbotsford, Abbotsford Arpt","YXX",,"CA","-07:00","49.02686565","-122.37081068687","6943","0","W","929827772"
"11734","YXU",,"London, London Municipal","YXU",,"CA","-04:00","43.03236375","-81.148770137808","6977","0","W","46225505"
"11733","YXT",,"Terrace, Terrace Municipal Arpt","YXT",,"CA","-08:00","54.4672709","-128.57478806222","16347","0","W","29027122"
"11732","YXS",,"Prince George, Prince George Municipal","YXS",,"CA","-07:00","53.88330435","-122.67442382203","7004","0","W","929819540"
"11731","YXP",,"Pangnirtung, Pangnirtung Arpt","YXP",,"CA","-05:00","66.1449148","-65.713241794943",NULL,"0","W","422205377"
"11730","YXN",,"Whale Cove, Whale Cove Arpt","YXN",,"CA","-06:00","62.2416682","-92.60009968114",NULL,"0","W","473548455"
"11729","YXL",,"Sioux Lookout, Sioux Lookout Arpt","YXL",,"CA","-06:00","50.1138992","-91.9052963",NULL,"0","N","1042031587"
"11728","YXK",,"Rimouski, Rimouski Municipal Arpt","YXK",,"CA","-03:00","48.47780195","-68.497685371404","7036","0","W","345624835"
"11727","YXJ",,"Ft St John, Ft St John Municipal Arpt","YXJ",,"CA","-07:00","56.2404316","-120.73587153404",NULL,"0","W","28986669"
"11726","YXH",,"Medicine Hat, Medicine Hat Airport","YXH",,"CA","-07:00","50.0185704","-110.72105082681",NULL,"0","W","232926067"
"11725","YXE",,"Saskatoon, Saskatoon Municipal","YXE",,"CA","-06:00","52.172372","-106.69161089221","7014","0","W","228733260"
"11724","YXD",,"Edmonton, Edmonton Municipal Arpt","YEA",,"CA","-06:00","0","0","6967","0",NULL,NULL
"11723","YXC",,"Cranbrook, Cranbrook Municipal","YXC",,"CA","-07:00","49.61286085","-115.7839109886","16418","0","W","23032570"
"11722","YWS",,"Whistler, Whistler Arpt","YWS",,"CA","-07:00","50.1435918","-122.9487812","16383","0","N","456383924"
"11720","YWL",,"Williams Lake, Williams Lake Municipal","YWL",,"CA","-08:00","52.1831017","-122.054",NULL,"0","N","1042031544"
"11719","YWK",,"Wabush, Wabush Arpt","YWK",,"CA","-04:00","52.92290375","-66.86590757997",NULL,"0","W","44806344"
"11718","YWH",,"Victoria, Inner Harbor Sea Plane Arpt","YYJ",,"CA","-05:00","48.4253301","-123.3904221","4084","0","N","31657543"
"11716","YWB",,"Kangiqsujuaq (Wakeham Bay) Airport","YWB",,"CA","-05:00","61.5877768","-71.927275533464",NULL,"0","W","472786924"
"11715","YVZ",,"Deer Lake, Deer Lake Arpt","YVZ",,"CA","-06:00","52.65648255","-94.06298718086",NULL,"0","W","563679451"
"11714","YVQ",,"Norman Wells, Norman Wells Municipal Arpt","YVQ",,"CA","-07:00","65.2805699","-126.79806851473",NULL,"0","W","874163299"
"11713","YVP",,"Kuujjuaq Airport","YVP",,"CA","-05:00","58.0906856","-68.427393486495",NULL,"0","W","472806501"
"11712","YVO",,"Val-d'Or Airport","YVO",,"CA","-05:00","48.0537795","-77.7846334","288956","0","N","1042031534"
"11711","YVM",,"Qikiqtarjuaq, Qikiqtarjuaq Arpt","YVM",,"CA","-05:00","67.544547","-64.034997495989",NULL,"0","W","512888631"
"11710","YVG",,"Vermilion, Vermilion Arpt","YVG",,"CA","-07:00","53.3572817","-110.8266663",NULL,"0","N","1042031531"
"11709","YVE",,"Vernon, Vernon Municipal Arpt","YVE",,"CA","+00:00","50.2465422","-119.32845362575",NULL,"0","W","234951699"
"11708","YVB",,"Bonaventure, Municipal Bonaventure","YVB",,"CA","-03:00","48.07118955","-65.460218460148","16393","0","W","541636337"
"11707","YVA",,"Moroni, Iconi Arpt","YVA",,"KM","+03:00","-11.7108002","43.2439003","9036","0","N","1042037111"
"11706","YUY",,"Rouyn-Noranda Airport","YUY",,"CA","-05:00","48.2083786","-78.8323492",NULL,"0","N","1042031527"
"11705","YUX",,"Hall Beach, Hall Beach Arpt","YUX",,"CA","-05:00","68.7761002","-81.2435989",NULL,"0","N","1042031526"
"11704","YUM",,"Yuma International Airport","YUM",,"US","-07:00","32.64851395","-114.60772586874","4489","0","W","596258745"
"11703","YUD",,"Umiujaq Airport","YUD",,"CA","-05:00","56.5382204","-76.5191558",NULL,"0","N","1042031398"
"11702","YUB",,"Tuktoyaktuk, Tuktoyaktuk Airport","YUB",,"CA","-07:00","69.4309915","-133.01773322448",NULL,"0","W","513330776"
"11701","YTZ",,"Toronto, Toronto City Centre Airport","YTO",,"CA","-05:00","43.62805705","-79.3979911559",NULL,"0","R","85471"
"11700","YTS",,"Timmins, Timmins Municipal Arpt","YTS",,"CA","-05:00","48.57027225","-81.378621749942",NULL,"0","W","716893272"
"11699","YTR",,"Trenton, Trenton Municipal Arpt","YTR",,"CA","-05:00","44.11837255","-77.533967521511",NULL,"0","R","2132449"
"11698","YTQ",,"Tasiujaq Airport","YTQ",,"CA","-05:00","58.6660776","-69.957391519787",NULL,"0","W","472801083"
"11697","YTP",,"Tofino, Tofino Sea Plane Base","YAZ",,"CA","-07:00","49.1549143","-125.9095844","16431","0","N","1042023474"
"11696","YTM",,"Mont-Tremblant International Airport","YTM",,"CA","-05:00","46.4071076","-74.7793708",NULL,"0","N","1042031113"
"11695","YTL",,"Big Trout, Big Trout Arpt","YTL",,"CA","-06:00","53.81987275","-89.900359549751",NULL,"0","W","374947722"
"11694","YTJ",,"Terrace Bay, Terrace Bay Municipal Arpt","YTJ",,"CA",,"0","0",NULL,"0",NULL,NULL
"11693","YTH",,"Thompson, Thompson Arpt","YTH",,"CA","-06:00","55.80491505","-97.853448955125",NULL,"0","W","829420025"
"11692","YTF",,"Alma Airport","YTF",,"CA","-05:00","48.5098133","-71.6502761","10617","0","N","1042031518"
"11691","YTE",,"Cape Dorset, Cape Dorset Arpt","YTE",,"CA","-05:00","64.2301779","-76.524387617603",NULL,"0","W","421500754"
"11689","YTA",,"Pembroke, Pembroke And Area","YTA",,"CA","-05:00","45.863463","-77.252997337929",NULL,"0","W","343577495"
"11688","YST",,"St Theris Point, St Therese Pt Municipal","YST",,"CA","-06:00","53.8450405","-94.8522875",NULL,"0","N","1042031512"
"11687","YSP",,"Marathon, Marathon Municipal Arpt","YSP",,"CA","-05:00","48.75823135","-86.348185963628",NULL,"0","W","739805138"
"11686","YSO",,"Postville, Postville Arpt","YSO",,"CA","-04:00","54.90950015","-59.785849375847",NULL,"0","W","471879727"
"11685","YSN",,"Salmon Arm, Salmon Arm Municipal","YSN",,"CA","+00:00","50.6828003","-119.228996",NULL,"0","N","1042031747"
"11684","YSM",,"Ft Smith, Ft Smith Municipal Arpt","YSM",,"CA","-07:00","60.0192725","-111.9620047369",NULL,"0","R","12412306"
"11683","YSL",,"Saint-Léonard Aerodrome","YSL",,"CA","+00:00","47.1572744","-67.834748992013",NULL,"0","W","66793251"
"11682","YSK",,"Sanikiluaq, Sanikiluaq Arpt","YSK",,"CA","-05:00","56.53683365","-79.249337820959",NULL,"0","W","401697724"
"11681","YSJ",,"St John, St John Municipal","YSJ",,"CA","-03:00","45.31381415","-65.885979411491","7010","0","W","61678076"
"11679","YSC",,"Sherbrooke, Sherbrooke Airport","YSC",,"CA","-04:00","45.43881525","-71.690387527561","7016","0","W","382347638"
"11678","YSB",,"Sudbury, Sudbury Municipal Arpt","YSB",,"CA","-05:00","46.625","-80.7988968",NULL,"0","N","1042031499"
"11677","YRT",,"Rankin Inlet, Rankin Inlet Arpt","YRT",,"CA","-06:00","62.81005385","-92.112676537875",NULL,"0","W","237832318"
"11676","YRQ",,"Trois-Rivières Airport","YRQ",,"CA","-03:00","46.3567288","-72.678150176163","7021","0","W","72656712"
"11675","YRO",,"Ottawa, Rockcliffe St Arpt","YOW",,"CA","-04:00","45.4604889","-75.644122761963","6996","0","W","136325762"
"11674","YRL",,"Red Lake, Federal Red Lake","YRL",,"CA","-05:00","51.06810435","-93.787629927203","16434","0","W","234844145"
"11673","YRJ",,"Roberval Airport","YRJ",,"CA","-05:00","48.5200005","-72.2656021",NULL,"0","N","1042031491"
"11672","YRI",,"Riviere Du Loup, Riviere Du Loup Arpt","YRI",,"CA","-05:00","47.7609801","-69.5824059",NULL,"0","N","474886032"
"11671","YRG",,"Rigolet, Rigolet Arpt","YRG",,"CA","-04:00","54.17924465","-58.460392838139",NULL,"0","W","227646421"
"11670","YRF",,"Cartwright, Cartwright Arpt","YRF",,"CA","-04:00","53.6826849","-57.041764221961","19103","0","W","475049250"
"11669","YRB",,"Resolute, Resolute Arpt","YRB",,"CA","-06:00","74.7166791","-94.968588686291",NULL,"0","W","399126758"
"11668","YQZ",,"Quesnel, Quesnel Arpt","YQZ",,"CA","-08:00","53.0246193","-122.50736505872",NULL,"0","W","692305376"
"11667","YQY",,"Sydney, Sydney Airport","YQY",,"CA","-04:00","46.1601409","-60.046096588464",NULL,"0","W","223990112"
"11666","YQX",,"Gander, Gander International","YQX",,"CA","-03:30","48.9356343","-54.57370404302",NULL,"0","W","239321190"
"11665","YQW",,"North Battleford, North Battleford Arpt","YQW",,"CA","-06:00","52.768967","-108.25243233738",NULL,"0","W","239250603"
"11664","YQV",,"Yorkton, Yorkton Airport","YQV",,"CA","-06:00","51.2617706","-102.46281315971",NULL,"0","W","352335619"
"11663","YQU",,"Grande Prairie, Grande Prairie Arpt","YQU",,"CA","-07:00","55.1800502","-118.87829242533",NULL,"0","W","285327747"
"11662","YQT",,"Thunder Bay, Thunder Bay Arpt","YQT",,"CA","-05:00","48.37209765","-89.327258321694",NULL,"0","W","416178294"
"11661","YQS",,"St Thomas, Pembroke Area Municipal Arpt","YQS",,"CA","+00:00","42.77059525","-81.1087254",NULL,"0","W","147979432"
"11660","YQR",,"Regina, Regina Municipal","YQR",,"CA","-06:00","50.4309977","-104.66560618609","7007","0","W","60076669"
"11659","YQQ",,"Comox, Royal Canadian Air Force Station","YQQ",,"CA","-08:00","49.7066374","-124.9077184",NULL,"0","N","1042031479"
"11657","YQM",,"Moncton, Moncton Municipal","YQM",,"CA","-03:00","46.11647835","-64.675560693779","6985","0","W","123685240"
"11656","YQL",,"Lethbridge, Lethbridge Arpt","YQL",,"CA","-07:00","49.629112","-112.79092858608","6976","0","W","252809708"
"11655","YQK",,"Kenora, Kenora Arpt","YQK",,"CA","-06:00","49.7896669","-94.3622078",NULL,"0","N","1042031476"
"11654","YQI",,"Yarmouth, Municipal Yarmouth","YQI",,"CA","-04:00","43.8244588","-66.08582716371",NULL,"0","W","746412547"
"11653","YQH",,"Watson Lake, Watson Lake Arpt","YQH",,"CA","-08:00","60.11937525","-128.81683550691",NULL,"0","W","29096998"
"11652","YQG",,"Windsor, Windsor Intl Arpt","YQG",,"CA","-04:00","42.27541855","-82.945034555007","4574","0","W","23348851"
"11651","YQF",,"Calgary, Red Deer Arpt","YYC",,"CA","-07:00","52.18312545","-113.88907430112","6955","0","R","8450939"
"11650","YQD",,"The Pas, The Pas Municipal Arpt","YQD",,"CA","-06:00","53.9714219","-101.09608374656",NULL,"0","W","200492407"
"11649","YQC",,"Quaqtaq Airport","YQC",,"CA","-05:00","61.0470947","-69.618407340403",NULL,"0","W","431799404"
"11648","YQB",,"Québec City Jean Lesage International Airport","YQB",,"CA","-03:00","46.79217485","-71.385778210568","7034","0","W","464846018"
"11647","YQA",,"Muskoka, Muskoka Arpt","YQA",,"CA","-05:00","44.9754065","-79.306740353787",NULL,"0","W","430197882"
"11645","YPX",,"Puvirnituq Airport","YPX",,"CA","-05:00","60.0441788","-77.2820326",NULL,"0","N","1042031462"
"11644","YPW",,"Powell River, Westview Arpt","YPW",,"CA","-07:00","49.83348945","-124.49884784745","16479","0","W","752836765"
"11643","YPS",,"Port Hawkesbury, Port Hawkesbury Arpt","YPS",,"CA","+00:00","45.65680205","-61.367937113527",NULL,"0","W","243113802"
